PLAYER ID,0
PLAYER GENDER,2
EXPERIMENT START,2022-28-10--14-47-34
-
TRIAL DATA
-
LATIN SQUARE ROW,1
TRIAL,1
Condition ID,1
LATERAL(POS X),0
LATERAL(POS Y),0
LATERAL(POS Z),0
LATERAL(ROT X),0
LATERAL(ROT Y),0
LATERAL(ROT Z),0
LATERAL(FORWARD X),0
LATERAL(FORWARD Y),0
LATERAL(FORWARD Z),1
MAIN(POS X),0
MAIN(POS Y),0
MAIN(POS Z),0
MAIN(ROT X),0
MAIN(ROT Y),0
MAIN(ROT Z),0
MAIN(FORWARD X),0
MAIN(FORWARD Y),0
MAIN(FORWARD Z),1
GROUP(POS X),-10
GROUP(POS Y),0
GROUP(POS Z),4.65
-
TRAJECTORY DATA
-
PLAYER Pos X,PLAYER Pos Y,PLAYER Pos Z,PLAYER Rot X,PLAYER Rot Y,PLAYER Rot Z,PLAYER Forward X,PLAYER Forward Y,PLAYER Forward Z
-10,0,5.5,0,1,0,0,0,-1
-10.69788,0,5.351393,0,-0.986394,0,0.3231687,-0.004973997,-0.9463283
-10,0,5.5,0,1,0,0,0,-1
-10.69824,0,5.351253,0,-0.986384,0,0.3233617,-0.004686788,-0.9462639
-10,0,5.5,0,1,0,0,0,-1
-10.69865,0,5.351098,0,-0.9863828,0,0.323417,-0.004509931,-0.946246
-10,0,5.5,0,1,0,0,0,-1
-10.69853,0,5.350955,0,-0.9863561,0,0.323769,-0.004273225,-0.9461265
-10,0,5.5,0,1,0,0,0,-1
-10.69842,0,5.351188,0,-0.9863507,0,0.3238533,-0.004498484,-0.9460966
-10,0,5.5,0,1,0,0,0,-1
-10.69874,0,5.351162,0,-0.9863223,0,0.3242182,-0.0044448,-0.945972
-10,0,5.5,0,1,0,0,0,-1
-10.69903,0,5.35113,0,-0.9863023,0,0.3244957,-0.004481469,-0.9458766
-10,0,5.5,0,1,0,0,0,-1
-10.69936,0,5.350949,0,-0.9862506,0,0.3251485,-0.004449943,-0.9456527
-10,0,5.5,0,1,0,0,0,-1
-10.69985,0,5.350949,0,-0.9862314,0,0.3254154,-0.004460209,-0.9455608
-10,0,5.5,0,1,0,0,0,-1
