PLAYER ID,1
PLAYER GENDER,2
EXPERIMENT START,2022-28-10--14-52-28
-
TRIAL DATA
-
LATIN SQUARE ROW,2
TRIAL,1
Condition ID,1
LATERAL(POS X),0
LATERAL(POS Y),0
LATERAL(POS Z),0
LATERAL(ROT X),0
LATERAL(ROT Y),0
LATERAL(ROT Z),0
LATERAL(FORWARD X),0
LATERAL(FORWARD Y),0
LATERAL(FORWARD Z),1
MAIN(POS X),0
MAIN(POS Y),0
MAIN(POS Z),0
MAIN(ROT X),0
MAIN(ROT Y),0
MAIN(ROT Z),0
MAIN(FORWARD X),0
MAIN(FORWARD Y),0
MAIN(FORWARD Z),1
GROUP(POS X),-10
GROUP(POS Y),0
GROUP(POS Z),4.65
-
TRAJECTORY DATA
-
PLAYER Pos X,PLAYER Pos Y,PLAYER Pos Z,PLAYER Rot X,PLAYER Rot Y,PLAYER Rot Z,PLAYER Forward X,PLAYER Forward Y,PLAYER Forward Z
-10,0,5.5,0,1,0,0,0,-1
-8.950318,0,4.994741,0,-0.9900502,0,0.1803436,0.1034112,-0.9781526
-10,0,5.5,0,1,0,0,0,-1
-8.951405,0,4.996016,0,-0.9900818,0,0.1817724,0.1038949,-0.9778368
-10,0,5.5,0,1,0,0,0,-1
-8.952026,0,4.997689,0,-0.990093,0,0.183184,0.1040577,-0.977556
-10,0,5.5,0,1,0,0,0,-1
-8.951931,0,4.999143,0,-0.990082,0,0.184056,0.1039496,-0.9774036
-10,0,5.5,0,1,0,0,0,-1
-8.951906,0,5.000336,0,-0.9900681,0,0.1855202,0.1045637,-0.9770612
-10,0,5.5,0,1,0,0,0,-1
-8.95183,0,5.000572,0,-0.9900609,0,0.1859857,0.1049004,-0.9769368
-10,0,5.5,0,1,0,0,0,-1
-8.951267,0,5.002293,0,-0.990024,0,0.1871553,0.1049636,-0.9767065
-10,0,5.5,0,1,0,0,0,-1
-8.951111,0,5.003441,0,-0.9900017,0,0.1881502,0.105211,-0.9764889
-10,0,5.5,0,1,0,0,0,-1
-8.951173,0,5.004543,0,-0.9899958,0,0.1891777,0.1053513,-0.9762751
-10,0,5.5,0,1,0,0,0,-1
-8.951406,0,5.005552,0,-0.9899943,0,0.1900853,0.1054558,-0.9760874
-10,0,5.5,0,1,0,0,0,-1
-8.951635,0,5.006448,0,-0.990011,0,0.1908051,0.1052713,-0.9759669
