PLAYER ID,2
PLAYER GENDER,2
EXPERIMENT START,2022-08-11--09-53-31
-
TRIAL DATA
-
LATIN SQUARE ROW,2
TRIAL,1
Condition ID,1
LATERAL(POS X),-0.3999996
LATERAL(POS Y),0
LATERAL(POS Z),0
LATERAL(ROT X),0
LATERAL(ROT Y),0.7071068
LATERAL(ROT Z),0
LATERAL(FORWARD X),1
LATERAL(FORWARD Y),0
LATERAL(FORWARD Z),-1.192093E-07
MAIN(POS X),0.3999996
MAIN(POS Y),0
MAIN(POS Z),0
MAIN(ROT X),0
MAIN(ROT Y),-0.7071068
MAIN(ROT Z),0
MAIN(FORWARD X),-1
MAIN(FORWARD Y),0
MAIN(FORWARD Z),-1.192093E-07
GROUP(POS X),-10
GROUP(POS Y),0
GROUP(POS Z),3
-
TRAJECTORY DATA
-
PLAYER Pos X,PLAYER Pos Y,PLAYER Pos Z,PLAYER Rot X,PLAYER Rot Y,PLAYER Rot Z,PLAYER Forward X,PLAYER Forward Y,PLAYER Forward Z
-10,0,5.5,0,1,0,0,0,-1
-10.00134,0,5.632685,0,-0.9989828,0,0.06643215,0.01210225,-0.9977176
-10,0,5.5,0,1,0,0,0,-1
-10.00103,0,5.632493,0,-0.9989605,0,0.06748912,0.01259649,-0.9976406
-10,0,5.5,0,1,0,0,0,-1
-10.0014,0,5.632227,0,-0.9989326,0,0.0684215,0.01312076,-0.9975704
-10,0,5.5,0,1,0,0,0,-1
-10.00145,0,5.632114,0,-0.9989219,0,0.06877223,0.01332433,-0.9975433
-10,0,5.5,0,1,0,0,0,-1
-10.00177,0,5.632178,0,-0.9989104,0,0.06911351,0.01342217,-0.9975185
-10,0,5.5,0,1,0,0,0,-1
-10.00208,0,5.632059,0,-0.9988993,0,0.06943016,0.01366431,-0.9974933
-10,0,5.5,0,1,0,0,0,-1
-10.00209,0,5.632032,0,-0.9988991,0,0.06948944,0.01384273,-0.9974867
-10,0,5.5,0,1,0,0,0,-1
-10.00196,0,5.631738,0,-0.9989029,0,0.06934329,0.01416444,-0.9974921
-10,0,5.5,0,1,0,0,0,-1
-10.00197,0,5.631146,0,-0.9989058,0,0.06917993,0.01476502,-0.9974949
-10,0,5.5,0,1,0,0,0,-1
-10.00157,0,5.630683,0,-0.998911,0,0.06911042,0.0152397,-0.9974926
-10,0,5.5,0,1,0,0,0,-1
-10.00174,0,5.630721,0,-0.9989133,0,0.06890321,0.01520144,-0.9975077
-10,0,5.5,0,1,0,0,0,-1
-10.0019,0,5.630901,0,-0.9989089,0,0.06905808,0.01513357,-0.9974979
-10,0,5.5,0,1,0,0,0,-1
-10.00194,0,5.630868,0,-0.998911,0,0.06897659,0.0152598,-0.9975016
-10,0,5.5,0,1,0,0,0,-1
-10.00219,0,5.630534,0,-0.9989004,0,0.06924437,0.01562211,-0.9974775
-10,0,5.5,0,1,0,0,0,-1
-10.0025,0,5.63072,0,-0.9989026,0,0.06904297,0.01551551,-0.997493
-10,0,5.5,0,1,0,0,0,-1
-10.00233,0,5.630008,0,-0.998908,0,0.0688073,0.01617214,-0.997499
-10,0,5.5,0,1,0,0,0,-1
-10.00226,0,5.629208,0,-0.9989067,0,0.06880967,0.01687618,-0.9974869
-10,0,5.5,0,1,0,0,0,-1
-10.00261,0,5.628234,0,-0.9989046,0,0.06853816,0.01767816,-0.9974922
-10,0,5.5,0,1,0,0,0,-1
-10.00281,0,5.62753,0,-0.9988992,0,0.06856593,0.01827022,-0.9974793
-10,0,5.5,0,1,0,0,0,-1
-10.0029,0,5.626652,0,-0.9988951,0,0.06850615,0.01894883,-0.9974709
-10,0,5.5,0,1,0,0,0,-1
-10.00259,0,5.625669,0,-0.9988919,0,0.06864472,0.01981602,-0.9974445
-10,0,5.5,0,1,0,0,0,-1
-10.00185,0,5.625595,0,-0.9988937,0,0.06892999,0.01994038,-0.9974222
-10,0,5.5,0,1,0,0,0,-1
-10.00096,0,5.625318,0,-0.9989009,0,0.06906096,0.02024739,-0.997407
-10,0,5.5,0,1,0,0,0,-1
-10.00069,0,5.626076,0,-0.9989045,0,0.06924296,0.01974874,-0.9974044
-10,0,5.5,0,1,0,0,0,-1
-9.999924,0,5.626041,0,-0.9989106,0,0.06941139,0.01992076,-0.9973893
-10,0,5.5,0,1,0,0,0,-1
-9.999176,0,5.625796,0,-0.9989154,0,0.06957551,0.02020916,-0.997372
-10,0,5.5,0,1,0,0,0,-1
-9.998403,0,5.625207,0,-0.9989212,0,0.06965164,0.0208329,-0.9973539
-10,0,5.5,0,1,0,0,0,-1
-9.99761,0,5.624403,0,-0.9989192,0,0.06999896,0.02165965,-0.9973119
-10,0,5.5,0,1,0,0,0,-1
-9.99708,0,5.623418,0,-0.9989139,0,0.07038041,0.02271646,-0.9972617
-10,0,5.5,0,1,0,0,0,-1
-9.996531,0,5.622245,0,-0.9989031,0,0.07086612,0.02387404,-0.9972003
-10,0,5.5,0,1,0,0,0,-1
-9.995652,0,5.620901,0,-0.9988924,0,0.07136615,0.02509121,-0.9971347
-10,0,5.5,0,1,0,0,0,-1
-9.995785,0,5.619873,0,-0.9988759,0,0.07180056,0.02617168,-0.9970758
-10,0,5.5,0,1,0,0,0,-1
-9.995779,0,5.619,0,-0.9988521,0,0.07260356,0.02711288,-0.9969923
-10,0,5.5,0,1,0,0,0,-1
-9.995699,0,5.617662,0,-0.9988216,0,0.07363752,0.02859511,-0.996875
-10,0,5.5,0,1,0,0,0,-1
-9.995925,0,5.615897,0,-0.9987825,0,0.07466631,0.03031395,-0.9967477
-10,0,5.5,0,1,0,0,0,-1
-9.996142,0,5.613523,0,-0.9987365,0,0.07577608,0.03264633,-0.9965905
-10,0,5.5,0,1,0,0,0,-1
-9.996655,0,5.610379,0,-0.9986793,0,0.07686878,0.03551619,-0.9964083
-10,0,5.5,0,1,0,0,0,-1
-9.997119,0,5.606675,0,-0.99861,0,0.07819925,0.0389846,-0.9961752
-10,0,5.5,0,1,0,0,0,-1
-9.996756,0,5.602607,0,-0.9985495,0,0.07925687,0.04259327,-0.9959442
-10,0,5.5,0,1,0,0,0,-1
-9.995955,0,5.598456,0,-0.9984875,0,0.08044852,0.04634891,-0.9956809
-10,0,5.5,0,1,0,0,0,-1
-9.994834,0,5.594618,0,-0.9984385,0,0.08128791,0.04984922,-0.9954433
-10,0,5.5,0,1,0,0,0,-1
