PLAYER ID,3
PLAYER GENDER,2
EXPERIMENT START,2022-08-11--12-10-51
-
TRIAL DATA
-
LATIN SQUARE ROW,5
TRIAL,1
Condition ID,1
LATERAL(POS X),-0.3999996
LATERAL(POS Y),0
LATERAL(POS Z),0
LATERAL(ROT X),0
LATERAL(ROT Y),0.7071068
LATERAL(ROT Z),0
LATERAL(FORWARD X),1
LATERAL(FORWARD Y),0
LATERAL(FORWARD Z),-1.192093E-07
MAIN(POS X),0.3999996
MAIN(POS Y),0
MAIN(POS Z),0
MAIN(ROT X),0
MAIN(ROT Y),-0.7071068
MAIN(ROT Z),0
MAIN(FORWARD X),-1
MAIN(FORWARD Y),0
MAIN(FORWARD Z),-1.192093E-07
GROUP(POS X),-10
GROUP(POS Y),0
GROUP(POS Z),3
-
TRAJECTORY DATA
-
PLAYER Pos X,PLAYER Pos Y,PLAYER Pos Z,PLAYER Rot X,PLAYER Rot Y,PLAYER Rot Z,PLAYER Forward X,PLAYER Forward Y,PLAYER Forward Z
-10,0,5.5,0,1,0,0,0,-1
-8.114928,0,4.816871,0,-0.9952971,0,-0.05003276,-0.1809904,-0.9822115
-10,0,5.5,0,1,0,0,0,-1
-8.115598,0,4.813305,0,-0.9953731,0,-0.05078453,-0.1789936,-0.9825387
-10,0,5.5,0,1,0,0,0,-1
-8.115384,0,4.811945,0,-0.9954028,0,-0.05095033,-0.1781397,-0.9826853
-10,0,5.5,0,1,0,0,0,-1
-8.115667,0,4.810287,0,-0.9954225,0,-0.05145122,-0.1774676,-0.9827808
-10,0,5.5,0,1,0,0,0,-1
-8.115699,0,4.809529,0,-0.9954262,0,-0.05169451,-0.177211,-0.9828144
-10,0,5.5,0,1,0,0,0,-1
-8.115274,0,4.809553,0,-0.9954259,0,-0.05162076,-0.1771212,-0.9828345
-10,0,5.5,0,1,0,0,0,-1
-8.114964,0,4.80968,0,-0.9954364,0,-0.05142778,-0.1768902,-0.9828862
-10,0,5.5,0,1,0,0,0,-1
-8.114231,0,4.810182,0,-0.9954738,0,-0.05073808,-0.1761929,-0.9830474
-10,0,5.5,0,1,0,0,0,-1
-8.113759,0,4.810989,0,-0.9955024,0,-0.05009206,-0.175752,-0.9831592
-10,0,5.5,0,1,0,0,0,-1
-8.113399,0,4.812311,0,-0.9955266,0,-0.04932472,-0.1754961,-0.9832438
-10,0,5.5,0,1,0,0,0,-1
-8.112879,0,4.813949,0,-0.9955751,0,-0.04818337,-0.1748404,-0.9834171
-10,0,5.5,0,1,0,0,0,-1
-8.112175,0,4.815397,0,-0.9956258,0,-0.0470234,-0.1740737,-0.9836093
-10,0,5.5,0,1,0,0,0,-1
-8.11191,0,4.815785,0,-0.9956998,0,-0.04611408,-0.1727612,-0.9838836
-10,0,5.5,0,1,0,0,0,-1
-8.111655,0,4.815687,0,-0.9957812,0,-0.04528568,-0.1712198,-0.9841917
-10,0,5.5,0,1,0,0,0,-1
-8.111232,0,4.815001,0,-0.9958596,0,-0.0446503,-0.1695924,-0.9845025
-10,0,5.5,0,1,0,0,0,-1
-8.110208,0,4.813916,0,-0.9959113,0,-0.04429685,-0.1682617,-0.9847466
-10,0,5.5,0,1,0,0,0,-1
-8.106999,0,4.813035,0,-0.9959322,0,-0.04368825,-0.1672416,-0.9849475
-10,0,5.5,0,1,0,0,0,-1
-8.105265,0,4.81218,0,-0.9959456,0,-0.04346779,-0.1665541,-0.9850739
-10,0,5.5,0,1,0,0,0,-1
-8.104355,0,4.811116,0,-0.9959632,0,-0.04347601,-0.1658747,-0.9851884
-10,0,5.5,0,1,0,0,0,-1
-8.103283,0,4.810334,0,-0.9959928,0,-0.04321146,-0.1650013,-0.9853462
-10,0,5.5,0,1,0,0,0,-1
-8.102948,0,4.811021,0,-0.9960114,0,-0.04272257,-0.1647194,-0.9854149
-10,0,5.5,0,1,0,0,0,-1
-8.103037,0,4.811788,0,-0.9960443,0,-0.04218937,-0.1642681,-0.9855132
-10,0,5.5,0,1,0,0,0,-1
-8.102988,0,4.812639,0,-0.9960912,0,-0.04142679,-0.1634857,-0.9856754
-10,0,5.5,0,1,0,0,0,-1
-8.103788,0,4.81415,0,-0.9961574,0,-0.04044846,-0.1626313,-0.9858577
-10,0,5.5,0,1,0,0,0,-1
-8.104254,0,4.815952,0,-0.9962548,0,-0.03892189,-0.1611842,-0.9861569
-10,0,5.5,0,1,0,0,0,-1
-8.104961,0,4.815773,0,-0.9963683,0,-0.03797723,-0.1590393,-0.9865415
-10,0,5.5,0,1,0,0,0,-1
-8.105653,0,4.814732,0,-0.9965275,0,-0.03681747,-0.1558191,-0.9870995
-10,0,5.5,0,1,0,0,0,-1
-8.106486,0,4.811062,0,-0.9967402,0,-0.035988,-0.1509273,-0.9878896
-10,0,5.5,0,1,0,0,0,-1
-8.107369,0,4.806395,0,-0.9969562,0,-0.03542106,-0.1456475,-0.9887025
-10,0,5.5,0,1,0,0,0,-1
-8.108483,0,4.800543,0,-0.9971886,0,-0.03503514,-0.1396497,-0.9895812
-10,0,5.5,0,1,0,0,0,-1
-8.109312,0,4.793808,0,-0.9974141,0,-0.03487806,-0.1333914,-0.9904495
-10,0,5.5,0,1,0,0,0,-1
-8.109773,0,4.787067,0,-0.9976187,0,-0.03478678,-0.1273426,-0.9912485
-10,0,5.5,0,1,0,0,0,-1
-8.109504,0,4.781645,0,-0.9977947,0,-0.03431701,-0.1218712,-0.9919526
-10,0,5.5,0,1,0,0,0,-1
-8.108367,0,4.775446,0,-0.9979771,0,-0.03373389,-0.1157437,-0.9927061
-10,0,5.5,0,1,0,0,0,-1
-8.107189,0,4.768643,0,-0.9981717,0,-0.03306778,-0.1087912,-0.9935144
-10,0,5.5,0,1,0,0,0,-1
-8.106834,0,4.761115,0,-0.99837,0,-0.03261424,-0.1013972,-0.9943113
-10,0,5.5,0,1,0,0,0,-1
-8.107586,0,4.752507,0,-0.9985712,0,-0.03253018,-0.09345873,-0.9950917
-10,0,5.5,0,1,0,0,0,-1
-8.10899,0,4.743425,0,-0.9987661,0,-0.03260002,-0.08531087,-0.995821
-10,0,5.5,0,1,0,0,0,-1
-8.110654,0,4.734689,0,-0.9989506,0,-0.03243441,-0.07706231,-0.9964986
-10,0,5.5,0,1,0,0,0,-1
-8.111955,0,4.726789,0,-0.999106,0,-0.0321223,-0.06936373,-0.9970742
-10,0,5.5,0,1,0,0,0,-1
-8.112535,0,4.717006,0,-0.9992486,0,-0.03218891,-0.06078069,-0.997632
-10,0,5.5,0,1,0,0,0,-1
-8.112429,0,4.706236,0,-0.9993757,0,-0.03226642,-0.05145173,-0.9981542
-10,0,5.5,0,1,0,0,0,-1
-8.11202,0,4.693479,0,-0.9994749,0,-0.03299209,-0.04155031,-0.9985917
-10,0,5.5,0,1,0,0,0,-1
-8.111446,0,4.680669,0,-0.9995483,0,-0.03369237,-0.03149578,-0.9989358
-10,0,5.5,0,1,0,0,0,-1
-8.110998,0,4.668836,0,-0.9995952,0,-0.03429116,-0.02211542,-0.9991671
-10,0,5.5,0,1,0,0,0,-1
-8.11113,0,4.658277,0,-0.9996251,0,-0.03474998,-0.01362989,-0.999303
-10,0,5.5,0,1,0,0,0,-1
-8.111826,0,4.648491,0,-0.9996383,0,-0.03532143,-0.005999504,-0.9993582
-10,0,5.5,0,1,0,0,0,-1
-8.112562,0,4.639697,0,-0.999643,0,-0.0356348,0.001157508,-0.9993641
-10,0,5.5,0,1,0,0,0,-1
-8.113259,0,4.63025,0,-0.9996299,0,-0.03617407,0.008514599,-0.9993092
-10,0,5.5,0,1,0,0,0,-1
-8.113018,0,4.62043,0,-0.9995944,0,-0.03678739,0.01596946,-0.9991956
-10,0,5.5,0,1,0,0,0,-1
-8.112736,0,4.609993,0,-0.9995335,0,-0.03813501,0.02280945,-0.9990124
-10,0,5.5,0,1,0,0,0,-1
-8.112489,0,4.599576,0,-0.9994621,0,-0.03968054,0.02921423,-0.9987854
-10,0,5.5,0,1,0,0,0,-1
-8.113341,0,4.588632,0,-0.9993809,0,-0.04159534,0.03552268,-0.9985029
-10,0,5.5,0,1,0,0,0,-1
-8.114882,0,4.578502,0,-0.9993025,0,-0.0435139,0.04108391,-0.9982078
-10,0,5.5,0,1,0,0,0,-1
-8.116745,0,4.567908,0,-0.9992151,0,-0.04560858,0.04673024,-0.9978659
-10,0,5.5,0,1,0,0,0,-1
-8.118368,0,4.557627,0,-0.9991184,0,-0.04740305,0.05259849,-0.9974902
-10,0,5.5,0,1,0,0,0,-1
-8.119937,0,4.547472,0,-0.9990144,0,-0.0492228,0.05827796,-0.9970863
-10,0,5.5,0,1,0,0,0,-1
-8.121442,0,4.536807,0,-0.998894,0,-0.05119076,0.06412921,-0.9966279
-10,0,5.5,0,1,0,0,0,-1
-8.123215,0,4.52524,0,-0.9987537,0,-0.05348432,0.0702794,-0.9960925
-10,0,5.5,0,1,0,0,0,-1
-8.124613,0,4.51487,0,-0.9986163,0,-0.05551439,0.07582973,-0.9955744
-10,0,5.5,0,1,0,0,0,-1
-8.125626,0,4.505474,0,-0.9984867,0,-0.05762026,0.0803467,-0.9951
-10,0,5.5,0,1,0,0,0,-1
-8.127131,0,4.496002,0,-0.9983572,0,-0.05985033,0.08466201,-0.9946106
-10,0,5.5,0,1,0,0,0,-1
-8.127938,0,4.488804,0,-0.9982513,0,-0.06167114,0.0877543,-0.9942312
-10,0,5.5,0,1,0,0,0,-1
-8.128736,0,4.482485,0,-0.9981553,0,-0.0633308,0.09038209,-0.9938915
-10,0,5.5,0,1,0,0,0,-1
-8.128904,0,4.477355,0,-0.9980755,0,-0.06479883,0.09221783,-0.9936283
-10,0,5.5,0,1,0,0,0,-1
-8.129665,0,4.470325,0,-0.997966,0,-0.06697083,0.09463276,-0.993257
-10,0,5.5,0,1,0,0,0,-1
-8.130058,0,4.463616,0,-0.9978523,0,-0.06885125,0.09724791,-0.9928758
-10,0,5.5,0,1,0,0,0,-1
-8.130963,0,4.456803,0,-0.9977399,0,-0.07060137,0.1000837,-0.9924712
-10,0,5.5,0,1,0,0,0,-1
-8.131821,0,4.450335,0,-0.9976338,0,-0.07242234,0.1024808,-0.9920951
-10,0,5.5,0,1,0,0,0,-1
-8.133275,0,4.444492,0,-0.997545,0,-0.07401041,0.1046474,-0.991752
-10,0,5.5,0,1,0,0,0,-1
-8.135167,0,4.43841,0,-0.9974568,0,-0.07577387,0.106698,-0.9914001
-10,0,5.5,0,1,0,0,0,-1
