PLAYER ID,1
PLAYER GENDER,2
EXPERIMENT START,2022-08-11--12-02-37
-
TRIAL DATA
-
LATIN SQUARE ROW,3
TRIAL,1
Condition ID,1
LATERAL(POS X),-0.3999996
LATERAL(POS Y),0
LATERAL(POS Z),0
LATERAL(ROT X),0
LATERAL(ROT Y),0.7071068
LATERAL(ROT Z),0
LATERAL(FORWARD X),1
LATERAL(FORWARD Y),0
LATERAL(FORWARD Z),-1.192093E-07
MAIN(POS X),0.3999996
MAIN(POS Y),0
MAIN(POS Z),0
MAIN(ROT X),0
MAIN(ROT Y),-0.7071068
MAIN(ROT Z),0
MAIN(FORWARD X),-1
MAIN(FORWARD Y),0
MAIN(FORWARD Z),-1.192093E-07
GROUP(POS X),-10
GROUP(POS Y),0
GROUP(POS Z),3
-
TRAJECTORY DATA
-
PLAYER Pos X,PLAYER Pos Y,PLAYER Pos Z,PLAYER Rot X,PLAYER Rot Y,PLAYER Rot Z,PLAYER Forward X,PLAYER Forward Y,PLAYER Forward Z
-10,0,5.5,0,1,0,0,0,-1
-8.568678,0,4.620061,0,-0.9971118,0,0.08155379,0.1208643,-0.9893134
-10,0,5.5,0,1,0,0,0,-1
-8.567927,0,4.620784,0,-0.9971454,0,0.08139193,0.1197046,-0.9894677
-10,0,5.5,0,1,0,0,0,-1
-8.567503,0,4.621413,0,-0.9971564,0,0.08155736,0.1191982,-0.9895151
-10,0,5.5,0,1,0,0,0,-1
-8.567404,0,4.622293,0,-0.9971741,0,0.08177739,0.1185132,-0.9895793
-10,0,5.5,0,1,0,0,0,-1
-8.566694,0,4.624171,0,-0.9971882,0,0.08240962,0.1175928,-0.9896368
-10,0,5.5,0,1,0,0,0,-1
-8.566118,0,4.625398,0,-0.9971953,0,0.08292282,0.1170004,-0.9896641
-10,0,5.5,0,1,0,0,0,-1
-8.565471,0,4.626882,0,-0.9971949,0,0.08368785,0.1165097,-0.9896575
-10,0,5.5,0,1,0,0,0,-1
-8.564535,0,4.627303,0,-0.9971917,0,0.08398479,0.116308,-0.989656
-10,0,5.5,0,1,0,0,0,-1
-8.563596,0,4.627334,0,-0.9971823,0,0.08414508,0.1163316,-0.9896398
-10,0,5.5,0,1,0,0,0,-1
-8.561765,0,4.627062,0,-0.997173,0,0.08411969,0.1162184,-0.9896554
-10,0,5.5,0,1,0,0,0,-1
-8.560615,0,4.628776,0,-0.997218,0,0.08424686,0.1143997,-0.9898561
-10,0,5.5,0,1,0,0,0,-1
-8.560398,0,4.630252,0,-0.9972492,0,0.08448203,0.1131625,-0.9899785
-10,0,5.5,0,1,0,0,0,-1
-8.560445,0,4.631302,0,-0.9972777,0,0.08463234,0.1121144,-0.990085
-10,0,5.5,0,1,0,0,0,-1
-8.56105,0,4.631033,0,-0.997299,0,0.0844942,0.1116529,-0.990149
-10,0,5.5,0,1,0,0,0,-1
-8.561333,0,4.631532,0,-0.9973117,0,0.08484492,0.1111689,-0.9901733
-10,0,5.5,0,1,0,0,0,-1
-8.561759,0,4.631817,0,-0.9973041,0,0.08554668,0.1112414,-0.990105
-10,0,5.5,0,1,0,0,0,-1
-8.562141,0,4.631679,0,-0.9972874,0,0.08628143,0.1116453,-0.9899957
-10,0,5.5,0,1,0,0,0,-1
-8.56124,0,4.632557,0,-0.9972622,0,0.08730412,0.1118,-0.9898883
-10,0,5.5,0,1,0,0,0,-1
-8.559958,0,4.633588,0,-0.9972276,0,0.08850068,0.1120701,-0.9897515
-10,0,5.5,0,1,0,0,0,-1
-8.557981,0,4.633758,0,-0.9971988,0,0.08902541,0.1123348,-0.9896745
-10,0,5.5,0,1,0,0,0,-1
-8.555245,0,4.633952,0,-0.9971598,0,0.08952484,0.1126955,-0.9895883
-10,0,5.5,0,1,0,0,0,-1
-8.552243,0,4.632987,0,-0.9971299,0,0.08919249,0.1130871,-0.989574
-10,0,5.5,0,1,0,0,0,-1
-8.549689,0,4.632551,0,-0.9971311,0,0.08854657,0.1125935,-0.9896881
-10,0,5.5,0,1,0,0,0,-1
