PLAYER ID,9
PLAYER GENDER,2
EXPERIMENT START,2022-31-10--19-32-25
-
TRIAL DATA
-
LATIN SQUARE ROW,4
TRIAL,1
Condition ID,1
LATERAL(POS X),0
LATERAL(POS Y),0
LATERAL(POS Z),0
LATERAL(ROT X),0
LATERAL(ROT Y),0
LATERAL(ROT Z),0
LATERAL(FORWARD X),0
LATERAL(FORWARD Y),0
LATERAL(FORWARD Z),1
MAIN(POS X),0
MAIN(POS Y),0
MAIN(POS Z),0
MAIN(ROT X),0
MAIN(ROT Y),0
MAIN(ROT Z),0
MAIN(FORWARD X),0
MAIN(FORWARD Y),0
MAIN(FORWARD Z),1
GROUP(POS X),-10
GROUP(POS Y),0
GROUP(POS Z),4.65
-
TRAJECTORY DATA
-
PLAYER Pos X,PLAYER Pos Y,PLAYER Pos Z,PLAYER Rot X,PLAYER Rot Y,PLAYER Rot Z,PLAYER Forward X,PLAYER Forward Y,PLAYER Forward Z
-10,0,5.5,0,1,0,0,0,-1
-10.90205,0,4.258633,0,-0.7726447,0,0.949942,0.1809773,-0.2546715
-10,0,5.5,0,1,0,0,0,-1
-10.90534,0,4.259954,0,-0.7723514,0,0.9505295,0.1806738,-0.2526869
-10,0,5.5,0,1,0,0,0,-1
-10.9077,0,4.260093,0,-0.7723571,0,0.9508241,0.1802293,-0.2518948
-10,0,5.5,0,1,0,0,0,-1
-10.91011,0,4.261546,0,-0.7721285,0,0.9512287,0.1796976,-0.2507449
-10,0,5.5,0,1,0,0,0,-1
-10.91212,0,4.262619,0,-0.7719991,0,0.9515831,0.1790701,-0.2498474
-10,0,5.5,0,1,0,0,0,-1
-10.91425,0,4.263862,0,-0.7718633,0,0.9519345,0.1784371,-0.2489598
-10,0,5.5,0,1,0,0,0,-1
-10.91642,0,4.26523,0,-0.7717188,0,0.9523202,0.1776971,-0.2480125
-10,0,5.5,0,1,0,0,0,-1
-10.91838,0,4.266708,0,-0.7714426,0,0.9527146,0.1774319,-0.2466839
-10,0,5.5,0,1,0,0,0,-1
-10.92029,0,4.267875,0,-0.7712054,0,0.9530617,0.177247,-0.245473
-10,0,5.5,0,1,0,0,0,-1
-10.92358,0,4.269279,0,-0.7707773,0,0.9536324,0.1773684,-0.2431582
-10,0,5.5,0,1,0,0,0,-1
-10.92643,0,4.271883,0,-0.7701688,0,0.9542139,0.1779022,-0.2404722
-10,0,5.5,0,1,0,0,0,-1
-10.92782,0,4.273891,0,-0.7697397,0,0.9545461,0.1783498,-0.2388165
-10,0,5.5,0,1,0,0,0,-1
-10.92951,0,4.276699,0,-0.7693022,0,0.9549942,0.1782399,-0.2371008
-10,0,5.5,0,1,0,0,0,-1
-10.93155,0,4.28007,0,-0.7688124,0,0.9554608,0.1781312,-0.2352954
-10,0,5.5,0,1,0,0,0,-1
-10.93304,0,4.282998,0,-0.7683223,0,0.9558898,0.1782667,-0.2334441
-10,0,5.5,0,1,0,0,0,-1
-10.93542,0,4.286199,0,-0.7678945,0,0.9563849,0.1778607,-0.2317187
-10,0,5.5,0,1,0,0,0,-1
-10.9376,0,4.289309,0,-0.7674428,0,0.9568577,0.1776542,-0.2299184
-10,0,5.5,0,1,0,0,0,-1
-10.94004,0,4.292203,0,-0.766951,0,0.95744,0.1772494,-0.227797
-10,0,5.5,0,1,0,0,0,-1
-10.94266,0,4.295329,0,-0.7663983,0,0.9580285,0.1770107,-0.2254965
-10,0,5.5,0,1,0,0,0,-1
-10.94543,0,4.299546,0,-0.7656512,0,0.9587148,0.176857,-0.2226827
-10,0,5.5,0,1,0,0,0,-1
-10.94807,0,4.303447,0,-0.7648751,0,0.9593805,0.1769514,-0.2197213
-10,0,5.5,0,1,0,0,0,-1
-10.95054,0,4.30759,0,-0.7640256,0,0.9600981,0.1770571,-0.2164775
-10,0,5.5,0,1,0,0,0,-1
-10.95291,0,4.311218,0,-0.7631785,0,0.9607524,0.1774654,-0.2132158
-10,0,5.5,0,1,0,0,0,-1
-10.95612,0,4.314497,0,-0.7623782,0,0.9615043,0.1773703,-0.2098795
-10,0,5.5,0,1,0,0,0,-1
