PLAYER ID,1
PLAYER GENDER,2
EXPERIMENT START,2022-08-11--13-05-48
-
TRIAL DATA
-
LATIN SQUARE ROW,6
TRIAL,1
Condition ID,1
LATERAL(POS X),-0.3999996
LATERAL(POS Y),0
LATERAL(POS Z),0
LATERAL(ROT X),0
LATERAL(ROT Y),0.7071068
LATERAL(ROT Z),0
LATERAL(FORWARD X),1
LATERAL(FORWARD Y),0
LATERAL(FORWARD Z),-1.192093E-07
MAIN(POS X),0.3999996
MAIN(POS Y),0
MAIN(POS Z),0
MAIN(ROT X),0
MAIN(ROT Y),-0.7071068
MAIN(ROT Z),0
MAIN(FORWARD X),-1
MAIN(FORWARD Y),0
MAIN(FORWARD Z),-1.192093E-07
GROUP(POS X),-10
GROUP(POS Y),0
GROUP(POS Z),6.36
-
TRAJECTORY DATA
-
PLAYER Pos X,PLAYER Pos Y,PLAYER Pos Z,PLAYER Rot X,PLAYER Rot Y,PLAYER Rot Z,PLAYER Forward X,PLAYER Forward Y,PLAYER Forward Z
-10,0,5.5,0,1,0,0,0,-1
-9.549755,0,5.088626,0,-0.9997172,0,-0.02599551,0.03055907,-0.9991949
-10,0,5.5,0,1,0,0,0,-1
-9.549783,0,5.089797,0,-0.9997259,0,-0.02637316,0.02913499,-0.9992274
-10,0,5.5,0,1,0,0,0,-1
-9.549614,0,5.091552,0,-0.9997349,0,-0.02713036,0.02695965,-0.9992687
-10,0,5.5,0,1,0,0,0,-1
-9.549397,0,5.092066,0,-0.9997367,0,-0.02733994,0.02628784,-0.9992807
-10,0,5.5,0,1,0,0,0,-1
-9.549489,0,5.092416,0,-0.9997359,0,-0.02797041,0.02563319,-0.9992802
-10,0,5.5,0,1,0,0,0,-1
-9.549543,0,5.092943,0,-0.9997378,0,-0.02842743,0.02483945,-0.9992872
-10,0,5.5,0,1,0,0,0,-1
-9.549828,0,5.093309,0,-0.9997388,0,-0.02892129,0.02421424,-0.9992883
-10,0,5.5,0,1,0,0,0,-1
-9.549991,0,5.093312,0,-0.9997383,0,-0.0293324,0.02389374,-0.9992843
-10,0,5.5,0,1,0,0,0,-1
-9.54968,0,5.093688,0,-0.9997374,0,-0.02965938,0.02331778,-0.9992884
-10,0,5.5,0,1,0,0,0,-1
-9.54943,0,5.093878,0,-0.9997362,0,-0.0299506,0.02288609,-0.9992895
-10,0,5.5,0,1,0,0,0,-1
-9.548889,0,5.093967,0,-0.9997327,0,-0.03033843,0.02245946,-0.9992874
-10,0,5.5,0,1,0,0,0,-1
-9.54866,0,5.093925,0,-0.9997318,0,-0.0304864,0.02225722,-0.9992875
-10,0,5.5,0,1,0,0,0,-1
-9.54844,0,5.094353,0,-0.9997345,0,-0.03059411,0.02160089,-0.9992983
-10,0,5.5,0,1,0,0,0,-1
-9.548445,0,5.094382,0,-0.9997338,0,-0.03091605,0.02128271,-0.9992957
-10,0,5.5,0,1,0,0,0,-1
-9.548588,0,5.09492,0,-0.9997383,0,-0.03098603,0.0206142,-0.9993071
-10,0,5.5,0,1,0,0,0,-1
